n_client_queries,n_client_responses,n_upstream_queries,n_upstream_responses,total_wire_bytes,upstream_client_ratio,response_multiplicity,max_active_upstream,distinct_client_ecs,distinct_upstream_ecs,ecs_fanout,missing_ecs_rate,ecs_mismatch_rate,txid_entropy,sport_entropy,answer_uniqueness,answer_disagreement,ttl_mean,ttl_cv,rcode_diversity,servfail_rate,state_reuse_rate,client_latency_mean,client_latency_p95,client_latency_cv,upstream_latency_mean,response_race_gap_mean,n_timeouts,episode_id,seed,policy,condition,label,resolver_used
1,1,1,1,120,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,31.0,0.0,1.0,0.0,0.0,0.009396791458129883,0.009396791458129883,0.0,0.007581472396850586,0.0,0,e7415199-017b-4f5d-b621-572ec8c658ad,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,146,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.020040035247802734,0.020040035247802734,0.0,0.020006418228149414,0.0,0,f8a56218-1c77-465f-9948-c7c47987134b,20260815,aggregate,benign-plain,0,google
1,1,1,1,110,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.02570962905883789,0.02570962905883789,0.0,0.025281667709350586,0.0,0,3aa6aa39-05a2-4b21-8ce7-0c3f77a0bd44,20260815,aggregate,benign-plain,0,google
1,1,1,1,98,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,700.0,0.0,1.0,0.0,0.0,0.013448715209960938,0.013448715209960938,0.0,0.012743949890136719,0.0,0,e9dcfd26-5efa-4b32-8512-0808b9bfd8ed,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,104,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.020635604858398438,0.020635604858398438,0.0,0.020411252975463867,0.0,0,7b334b8f-50bf-4401-b950-a585d9cef37f,20260815,aggregate,benign-plain,0,google
1,1,1,1,104,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.004858970642089844,0.004858970642089844,0.0,0.004766941070556641,0.0,0,21a9e2c5-7ba2-4c47-8b70-75192a724b85,20260815,aggregate,benign-plain,0,google
1,1,1,1,88,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,0.023872852325439453,0.023872852325439453,0.0,0.022935152053833008,0.0,0,c890e75c-9609-4f7e-9fbf-8eaabaf1779a,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,188,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.018159866333007812,0.018159866333007812,0.0,0.011522054672241211,0.0,0,e5ef9b22-b784-4d05-afd3-702b4a63c9df,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,135,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,4389.5,0.95899305160041,1.0,0.0,0.0,0.02644062042236328,0.02644062042236328,0.0,0.02638554573059082,0.0,0,37d3fb67-752e-41d9-95ef-6543502a7468,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,124,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,38.0,0.0,1.0,0.0,0.0,0.003452777862548828,0.003452777862548828,0.0,0.003377199172973633,0.0,0,6d75380c-232f-4f24-8a38-f8a91b24d780,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,140,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0052623748779296875,0.0052623748779296875,0.0,0.00429987907409668,0.0,0,9a325571-bd15-4223-8e63-dce70fcfed09,20260815,aggregate,benign-plain,0,google
1,1,1,1,110,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,460.0,0.0,1.0,0.0,0.0,0.001539468765258789,0.001539468765258789,0.0,0.0014603137969970703,0.0,0,9106bd01-e8b8-4458-b695-b0a51cbb807f,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,186,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.006811380386352539,0.006811380386352539,0.0,0.003346681594848633,0.0,0,6938a314-e534-46b1-b104-3896f5c5fff3,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,104,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,20946.0,0.0,1.0,0.0,0.0,0.0040051937103271484,0.0040051937103271484,0.0,0.003963470458984375,0.0,0,73d3c103-e381-4a94-85fc-f5dc655a3cf7,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,118,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,600.0,0.0,1.0,0.0,0.0,0.030088186264038086,0.030088186264038086,0.0,0.030014991760253906,0.0,0,77487319-070b-4ded-907b-022dc6f7f243,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,92,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.005172014236450195,0.005172014236450195,0.0,0.004548549652099609,0.0,0,efec3512-94ad-437b-8a5f-e046e9e07196,20260815,aggregate,benign-plain,0,google
1,1,1,1,118,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,65.0,0.0,1.0,0.0,0.0,0.003763437271118164,0.003763437271118164,0.0,0.0025577545166015625,0.0,0,2a87ff48-05e9-47c1-9510-3b9de7a2b2de,20260815,aggregate,benign-plain,0,google
1,1,1,1,136,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,248.0,0.0,1.0,0.0,0.0,0.0030946731567382812,0.0030946731567382812,0.0,0.003050565719604492,0.0,0,70092c0e-c980-4f54-a271-aa2d2e387425,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,104,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,20169.0,0.0,1.0,0.0,0.0,0.00598454475402832,0.00598454475402832,0.0,0.004706859588623047,0.0,0,e690e435-0ecc-438f-8491-522fd123f576,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,110,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0026335716247558594,0.0026335716247558594,0.0,0.002231597900390625,0.0,0,e74e970d-cb67-409d-93f8-a355d8ec02f5,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,92,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,2368.0,0.0,1.0,0.0,0.0,0.003278970718383789,0.003278970718383789,0.0,0.002743244171142578,0.0,0,7a3ce62c-8134-455e-a372-554acf7da75b,20260815,aggregate,benign-plain,0,google
1,1,1,1,146,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,19001.0,0.0,1.0,0.0,0.0,0.0033707618713378906,0.0033707618713378906,0.0,0.0019061565399169922,0.0,0,ace80abe-4971-4e4d-a3c5-cd6cf73b0ecd,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,133,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,10485.5,0.9992370416289161,1.0,0.0,0.0,0.0037887096405029297,0.0037887096405029297,0.0,0.0029222965240478516,0.0,0,a5d30512-78c8-40ef-b9ae-35fc8c862c53,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,142,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,290.0,0.0,1.0,0.0,0.0,0.003407001495361328,0.003407001495361328,0.0,0.0033583641052246094,0.0,0,21d72103-de39-44bb-aa5e-6aac5eec2129,20260815,aggregate,benign-plain,0,google
1,1,1,1,92,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,81.0,0.0,1.0,0.0,0.0,0.0028510093688964844,0.0028510093688964844,0.0,0.001947641372680664,0.0,0,ae4337f3-befc-47b2-98d2-1a5c22d4e782,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,150,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.015123367309570312,0.015123367309570312,0.0,0.014478683471679688,0.0,0,2139d7f7-55b2-4fde-aec7-2a3b3c35e487,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,164,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.001920938491821289,0.001920938491821289,0.0,0.0018155574798583984,0.0,0,5f2792cf-e617-44b5-bdb1-ee07a30cb749,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,114,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.0391545295715332,0.0391545295715332,0.0,0.03911590576171875,0.0,0,53a4dfe3-b6be-4824-8f68-082ccb664f0c,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,104,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,256.0,0.0,1.0,0.0,0.0,0.002035856246948242,0.002035856246948242,0.0,0.0015869140625,0.0,0,b2d19a9b-6b1e-49ef-9fe6-5cf80b2b3e50,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,100,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.014333009719848633,0.014333009719848633,0.0,0.014248847961425781,0.0,0,b0b09b38-a450-4979-a239-d0b5e5cfd38b,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,88,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,963.0,0.0,1.0,0.0,0.0,0.0032279491424560547,0.0032279491424560547,0.0,0.003150463104248047,0.0,0,cb51b09c-2a18-4948-a9a2-9755924bb3d7,20260815,aggregate,benign-plain,0,google
1,1,1,1,128,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.03236675262451172,0.03236675262451172,0.0,0.032221078872680664,0.0,0,688ffc54-a68a-43a6-bb6f-788f18cc7e69,20260815,aggregate,benign-plain,0,google
1,1,1,1,94,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0039064884185791016,0.0039064884185791016,0.0,0.0017118453979492188,0.0,0,32aca31c-ca75-4535-a4b6-955006cd089d,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,156,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0030159950256347656,0.0030159950256347656,0.0,0.0021181106567382812,0.0,0,9edd8edf-62ed-4902-9a8b-781238469b35,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,114,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.020004749298095703,0.020004749298095703,0.0,0.015766620635986328,0.0,0,3717fbfa-6f43-411d-aedb-b1026bcbae98,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,160,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,7676.0,0.0,1.0,0.0,0.0,0.002687692642211914,0.002687692642211914,0.0,0.0026192665100097656,0.0,0,db1f6896-455f-48ab-8089-a1f3d22ac7d1,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,140,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.006456613540649414,0.006456613540649414,0.0,0.00631403923034668,0.0,0,b2eeecd6-292a-42d4-86a0-f7fac165b095,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,142,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,21562.0,0.0,1.0,0.0,0.0,0.0020461082458496094,0.0020461082458496094,0.0,0.0019991397857666016,0.0,0,16e3e904-8166-4df2-95d4-aea0a1cf5efa,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,92,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0019054412841796875,0.0019054412841796875,0.0,0.0017619132995605469,0.0,0,2970d6d1-b8cd-42d4-9312-a0b9dfc8d32a,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,110,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,233.0,0.0,1.0,0.0,0.0,0.002347230911254883,0.002347230911254883,0.0,0.0022859573364257812,0.0,0,a910a7da-200d-4ec3-8f04-a7ebec39104c,20260815,aggregate,benign-plain,0,google
1,1,1,1,184,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.004092216491699219,0.004092216491699219,0.0,0.003222942352294922,0.0,0,3e0cdb0d-4c91-41fc-b9f1-5c2a1e28d18a,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,108,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,291.0,0.0,1.0,0.0,0.0,0.003117799758911133,0.003117799758911133,0.0,0.0024878978729248047,0.0,0,ca82e09e-ffd7-4b46-ad16-58fd3149c323,20260815,aggregate,benign-plain,0,google
1,1,1,1,110,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.013851642608642578,0.013851642608642578,0.0,0.013220787048339844,0.0,0,b470dcb6-d036-49b1-81ec-b08bfd48aeff,20260815,aggregate,benign-plain,0,google
1,1,1,1,140,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.00164794921875,0.00164794921875,0.0,0.0016040802001953125,0.0,0,4e8afb1f-9864-4100-9ae4-e725cab09da7,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,140,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.013502836227416992,0.013502836227416992,0.0,0.012990236282348633,0.0,0,aa2eac8c-0d4a-4ac1-a3d7-8c035362fb3f,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,152,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,288.0,0.0,1.0,0.0,0.0,0.002125978469848633,0.002125978469848633,0.0,0.0017969608306884766,0.0,0,2a5b3151-405d-4604-a80b-4434d47dc9c7,20260815,aggregate,benign-plain,0,google
1,1,1,1,102,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,681.0,0.0,1.0,0.0,0.0,0.0031244754791259766,0.0031244754791259766,0.0,0.002733469009399414,0.0,0,d01ad702-d3d2-4680-88ec-fc6b076d2a88,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,120,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.017095327377319336,0.017095327377319336,0.0,0.016098976135253906,0.0,0,9c30bb2e-edc9-460d-b783-e63f170645b9,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,154,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.015982627868652344,0.015982627868652344,0.0,0.015929222106933594,0.0,0,e0e1f7a1-085a-4174-b013-d0adc9086d64,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,146,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.015674591064453125,0.015674591064453125,0.0,0.015539884567260742,0.0,0,f5a71502-d5ca-47f3-99e9-508c6401a47d,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,104,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.017943382263183594,0.017943382263183594,0.0,0.015044450759887695,0.0,0,6c43d7bc-febe-4cc3-bef1-5563e1ef40c2,20260815,aggregate,benign-plain,0,google
1,1,1,1,108,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.01408696174621582,0.01408696174621582,0.0,0.013787984848022461,0.0,0,0ce69fcf-2a05-484e-bc40-5a809d9f36a8,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,118,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,600.0,0.0,1.0,0.0,0.0,0.21514654159545898,0.21514654159545898,0.0,0.21506762504577637,0.0,0,49270152-76c3-4bcd-b44c-7e4cc5c51b17,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,146,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0015873908996582031,0.0015873908996582031,0.0,0.0014736652374267578,0.0,0,c3d10739-3807-47d1-97f1-8fd9042c077b,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,110,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,39.0,0.0,1.0,0.0,0.0,0.001726388931274414,0.001726388931274414,0.0,0.0016472339630126953,0.0,0,793dfe6a-8274-4cb9-bd70-4a9259a0bf54,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,96,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,141.0,0.0,1.0,0.0,0.0,0.0021462440490722656,0.0021462440490722656,0.0,0.0020682811737060547,0.0,0,c4123f4d-525f-43a4-93ec-71de23570f26,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,124,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,600.0,0.0,1.0,0.0,0.0,0.0433039665222168,0.0433039665222168,0.0,0.04323410987854004,0.0,0,9e55b8fc-50c8-4a70-844e-3df6e08c9e23,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,126,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,300.0,0.0,1.0,0.0,0.0,0.13877248764038086,0.13877248764038086,0.0,0.13866496086120605,0.0,0,1aef3f18-47f3-4402-8c85-58c1eadb942d,20260815,aggregate,benign-plain,0,google
1,1,1,1,102,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.020451068878173828,0.020451068878173828,0.0,0.02031540870666504,0.0,0,d37ce5dd-b879-4d11-a524-fd2337d6abcd,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,88,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,3327.0,0.0,1.0,0.0,0.0,0.0022902488708496094,0.0022902488708496094,0.0,0.0021822452545166016,0.0,0,d9be959e-c69a-4717-81de-95837c6c2e32,20260815,aggregate,benign-plain,0,google
1,1,1,1,146,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0018372535705566406,0.0018372535705566406,0.0,0.0016655921936035156,0.0,0,06fe6b7b-63a4-4492-8d58-c136febe73f6,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,146,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,143.0,0.0,1.0,0.0,0.0,0.0018734931945800781,0.0018734931945800781,0.0,0.001795053482055664,0.0,0,9bc58e65-27cc-473e-a5c9-793b57a927ca,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,114,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,53.0,0.0,1.0,0.0,0.0,0.0014960765838623047,0.0014960765838623047,0.0,0.0014286041259765625,0.0,0,5d0a3fe5-3ba5-4b69-8664-38289289b9bb,20260815,aggregate,benign-plain,0,quad9
1,1,1,1,88,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,867.0,0.0,1.0,0.0,0.0,0.0017969608306884766,0.0017969608306884766,0.0,0.0017228126525878906,0.0,0,98685db2-2458-4214-88e4-0cbc0cd7505b,20260815,aggregate,benign-plain,0,google
1,1,1,1,124,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,256.0,0.0,1.0,0.0,0.0,0.0017886161804199219,0.0017886161804199219,0.0,0.00171661376953125,0.0,0,b8051c0a-1152-49b7-a1db-8e16c601f62b,20260815,aggregate,benign-plain,0,cloudflare
1,1,1,1,108,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.23237133026123047,0.23237133026123047,0.0,0.23231148719787598,0.0,0,79154a9c-6c13-46ee-821b-f84daf72e95d,20260815,aggregate,benign-plain,0,opendns
1,1,1,1,156,1.0,1.0,1,0,0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,1421.0,0.0,1.0,0.0,0.0,0.0029189586639404297,0.0029189586639404297,0.0,0.002694845199584961,0.0,0,5e045f86-c8d9-4ec7-a140-e18b61795393,20260815,aggregate,benign-plain,0,quad9
3,3,1,3,244,0.3333333333333333,1.0,1,1,1,1.0,0.0,0.0,-0.0,-0.0,0.3333333333333333,0.0,51.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0021982192993164062,0.0023662567138671873,0.06819754458209397,0.0022428035736083984,0.0,0,02cc4045-4aca-4659-85f8-8ce679d7b023,20260815,aggregate,benign-ecs-stable,0,cloudflare
3,3,1,3,508,0.3333333333333333,1.0,1,1,1,1.0,0.0,0.0,-0.0,-0.0,0.3333333333333333,0.0,284.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.002044518788655599,0.002287769317626953,0.10094222256429927,0.0019123554229736328,0.0,0,34d56956-706f-4fa5-8794-9fa4bb4207e0,20260815,aggregate,benign-ecs-stable,0,quad9
3,3,1,3,554,0.3333333333333333,1.0,1,1,1,1.0,0.0,0.0,-0.0,-0.0,0.3333333333333333,0.0,127.33333333333333,0.8844604133909744,0.3333333333333333,0.0,0.6666666666666666,0.001848777135213216,0.0019855737686157227,0.0694507056259367,0.0018153190612792969,0.0,0,d683d871-79d1-4bb7-973d-7e51974f18de,20260815,aggregate,benign-ecs-stable,0,google
3,3,1,3,256,0.3333333333333333,1.0,1,1,1,1.0,0.0,0.0,-0.0,-0.0,0.3333333333333333,0.0,300.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.00320283571879069,0.0034038066864013673,0.05522203144317252,0.003316640853881836,0.0,0,6d9dce42-b140-4e22-b955-5b5c5c7bddef,20260815,aggregate,benign-ecs-stable,0,quad9
3,3,1,3,256,0.3333333333333333,1.0,1,1,1,1.0,0.0,0.0,-0.0,-0.0,0.3333333333333333,0.0,60.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.018027702967325848,0.01828656196594238,0.012038636207604148,0.018023014068603516,0.0,0,0659943f-60bd-4018-985f-68872cf4f259,20260815,aggregate,benign-ecs-stable,0,opendns
